age_label,date,experiment,gender,image_id,label,magnification,organism_label,platform,s3downloadkey,strain,experiment_id
nine months old,9/21/2015,LMXT0000000002,Male,LMEX0000000275_IMG_7,confocal LMXT0000000002 in human strain African_American,10X,homo sapiens,confocal,LMEX0000000275/2015-09-21_AB_10x_LMH-15-D003-RLL-9B2-9_007/2015-09-21_AB_10x_LMH-15-D003-RLL-9B2-9_007.tif,African_American,LMEX0000000275
nine months old,9/21/2015,LMXT0000000002,Male,LMEX0000000275_IMG_8,confocal LMXT0000000002 in human strain African_American,10X,homo sapiens,confocal,LMEX0000000275/2015-09-21_AB_10x_LMH-15-D003-RLL-9B2-9_008/2015-09-21_AB_10x_LMH-15-D003-RLL-9B2-9_008.tif,African_American,LMEX0000000275
nine months old,9/21/2015,LMXT0000000002,Male,LMEX0000000275_IMG_9,confocal LMXT0000000002 in human strain African_American,10X,homo sapiens,confocal,LMEX0000000275/2015-09-21_AB_10x_LMH-15-D003-RLL-9B2-9_009/2015-09-21_AB_10x_LMH-15-D003-RLL-9B2-9_009.tif,African_American,LMEX0000000275
four years old,05/07/2015,LMXT0000000002,Female,LMEX0000000276_IMG_1,confocal LMXT0000000002 in human strain African_American,10X,homo sapiens,confocal,LMEX0000000276/2015-05-07_10X_HE_LMH-15-D001-LLL-6B2-16_001/2015-05-07_10X_HE_LMH-15-D001-LLL-6B2-16_001.tif,African_American,LMEX0000000276
four years old,05/07/2015,LMXT0000000002,Female,LMEX0000000276_IMG_10,confocal LMXT0000000002 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000276/2015-05-07_20X_HE_LMH-15-D001-LLL-6B2-16_004/2015-05-07_20X_HE_LMH-15-D001-LLL-6B2-16_004.tif,African_American,LMEX0000000276
four years old,05/07/2015,LMXT0000000002,Female,LMEX0000000276_IMG_11,confocal LMXT0000000002 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000276/2015-05-07_20X_HE_LMH-15-D001-LLL-6B2-16_004a/2015-05-07_20X_HE_LMH-15-D001-LLL-6B2-16_004a.tif,African_American,LMEX0000000276
four years old,05/07/2015,LMXT0000000002,Female,LMEX0000000276_IMG_12,confocal LMXT0000000002 in human strain African_American,40X,homo sapiens,confocal,LMEX0000000276/2015-05-07_40X_HE_LMH-15-D001-LLL-6B2-16_001/2015-05-07_40X_HE_LMH-15-D001-LLL-6B2-16_001.tif,African_American,LMEX0000000276
four years old,05/07/2015,LMXT0000000002,Female,LMEX0000000276_IMG_13,confocal LMXT0000000002 in human strain African_American,40X,homo sapiens,confocal,LMEX0000000276/2015-05-07_40X_HE_LMH-15-D001-LLL-6B2-16_001a/2015-05-07_40X_HE_LMH-15-D001-LLL-6B2-16_001a.tif,African_American,LMEX0000000276
four years old,05/07/2015,LMXT0000000002,Female,LMEX0000000276_IMG_14,confocal LMXT0000000002 in human strain African_American,40X,homo sapiens,confocal,LMEX0000000276/2015-05-07_40X_HE_LMH-15-D001-LLL-6B2-16_002/2015-05-07_40X_HE_LMH-15-D001-LLL-6B2-16_002.tif,African_American,LMEX0000000276
four years old,05/07/2015,LMXT0000000002,Female,LMEX0000000276_IMG_15,confocal LMXT0000000002 in human strain African_American,40X,homo sapiens,confocal,LMEX0000000276/2015-05-07_40X_HE_LMH-15-D001-LLL-6B2-16_002a/2015-05-07_40X_HE_LMH-15-D001-LLL-6B2-16_002a.tif,African_American,LMEX0000000276
four years old,05/07/2015,LMXT0000000002,Female,LMEX0000000276_IMG_16,confocal LMXT0000000002 in human strain African_American,40X,homo sapiens,confocal,LMEX0000000276/2015-05-07_40X_HE_LMH-15-D001-LLL-6B2-16_003/2015-05-07_40X_HE_LMH-15-D001-LLL-6B2-16_003.tif,African_American,LMEX0000000276
four years old,05/07/2015,LMXT0000000002,Female,LMEX0000000276_IMG_17,confocal LMXT0000000002 in human strain African_American,40X,homo sapiens,confocal,LMEX0000000276/2015-05-07_40X_HE_LMH-15-D001-LLL-6B2-16_004/2015-05-07_40X_HE_LMH-15-D001-LLL-6B2-16_004.tif,African_American,LMEX0000000276
four years old,05/07/2015,LMXT0000000002,Female,LMEX0000000276_IMG_18,confocal LMXT0000000002 in human strain African_American,40X,homo sapiens,confocal,LMEX0000000276/2015-05-07_40X_HE_LMH-15-D001-LLL-6B2-16_004a/2015-05-07_40X_HE_LMH-15-D001-LLL-6B2-16_004a.tif,African_American,LMEX0000000276
four years old,05/07/2015,LMXT0000000002,Female,LMEX0000000276_IMG_19,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000276/2015-05-07_4X_HE_LMH-15-D001-LLL-6B2-16_001/2015-05-07_4X_HE_LMH-15-D001-LLL-6B2-16_001.tif,African_American,LMEX0000000276
four years old,05/07/2015,LMXT0000000002,Female,LMEX0000000276_IMG_2,confocal LMXT0000000002 in human strain African_American,10X,homo sapiens,confocal,LMEX0000000276/2015-05-07_10X_HE_LMH-15-D001-LLL-6B2-16_002/2015-05-07_10X_HE_LMH-15-D001-LLL-6B2-16_002.tif,African_American,LMEX0000000276
four years old,05/07/2015,LMXT0000000002,Female,LMEX0000000276_IMG_20,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000276/2015-05-07_4X_HE_LMH-15-D001-LLL-6B2-16_002/2015-05-07_4X_HE_LMH-15-D001-LLL-6B2-16_002.tif,African_American,LMEX0000000276
four years old,05/07/2015,LMXT0000000002,Female,LMEX0000000276_IMG_21,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000276/2015-05-07_4X_HE_LMH-15-D001-LLL-6B2-16_003/2015-05-07_4X_HE_LMH-15-D001-LLL-6B2-16_003.tif,African_American,LMEX0000000276
four years old,05/07/2015,LMXT0000000002,Female,LMEX0000000276_IMG_22,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000276/2015-05-07_4X_HE_LMH-15-D001-LLL-6B2-16_10X12_TileScan/2015-05-07_4X_HE_LMH-15-D001-LLL-6B2-16_10X12_TileScan.tif,African_American,LMEX0000000276
four years old,05/07/2015,LMXT0000000002,Female,LMEX0000000276_IMG_3,confocal LMXT0000000002 in human strain African_American,10X,homo sapiens,confocal,LMEX0000000276/2015-05-07_10X_HE_LMH-15-D001-LLL-6B2-16_003/2015-05-07_10X_HE_LMH-15-D001-LLL-6B2-16_003.tif,African_American,LMEX0000000276
four years old,05/07/2015,LMXT0000000002,Female,LMEX0000000276_IMG_4,confocal LMXT0000000002 in human strain African_American,10X,homo sapiens,confocal,LMEX0000000276/2015-05-07_10X_HE_LMH-15-D001-LLL-6B2-16_004/2015-05-07_10X_HE_LMH-15-D001-LLL-6B2-16_004.tif,African_American,LMEX0000000276
four years old,05/07/2015,LMXT0000000002,Female,LMEX0000000276_IMG_5,confocal LMXT0000000002 in human strain African_American,10X,homo sapiens,confocal,LMEX0000000276/2015-05-07_10X_HE_LMH-15-D001-LLL-6B2-16_004a/2015-05-07_10X_HE_LMH-15-D001-LLL-6B2-16_004a.tif,African_American,LMEX0000000276
four years old,05/07/2015,LMXT0000000002,Female,LMEX0000000276_IMG_6,confocal LMXT0000000002 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000276/2015-05-07_20X_HE_LMH-15-D001-LLL-6B2-16_001/2015-05-07_20X_HE_LMH-15-D001-LLL-6B2-16_001.tif,African_American,LMEX0000000276
four years old,05/07/2015,LMXT0000000002,Female,LMEX0000000276_IMG_7,confocal LMXT0000000002 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000276/2015-05-07_20X_HE_LMH-15-D001-LLL-6B2-16_001a/2015-05-07_20X_HE_LMH-15-D001-LLL-6B2-16_001a.tif,African_American,LMEX0000000276
four years old,05/07/2015,LMXT0000000002,Female,LMEX0000000276_IMG_8,confocal LMXT0000000002 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000276/2015-05-07_20X_HE_LMH-15-D001-LLL-6B2-16_002/2015-05-07_20X_HE_LMH-15-D001-LLL-6B2-16_002.tif,African_American,LMEX0000000276
four years old,05/07/2015,LMXT0000000002,Female,LMEX0000000276_IMG_9,confocal LMXT0000000002 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000276/2015-05-07_20X_HE_LMH-15-D001-LLL-6B2-16_003/2015-05-07_20X_HE_LMH-15-D001-LLL-6B2-16_003.tif,African_American,LMEX0000000276
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_1,confocal LMXT0000000002 in human strain Other,10X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_10X_LMH-15-D024-RLL-9B1-14_005/2015-10-19_HE_10X_LMH-15-D024-RLL-9B1-14_005.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_10,confocal LMXT0000000002 in human strain Other,10X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_10X_LMH-15-D024-RLL-9B1-14_035b/2015-10-19_HE_10X_LMH-15-D024-RLL-9B1-14_035b.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_11,confocal LMXT0000000002 in human strain Other,20X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_20X_LMH-15-D024-RLL-9B1-14_005/2015-10-19_HE_20X_LMH-15-D024-RLL-9B1-14_005.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_12,confocal LMXT0000000002 in human strain Other,20X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_20X_LMH-15-D024-RLL-9B1-14_006/2015-10-19_HE_20X_LMH-15-D024-RLL-9B1-14_006.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_13,confocal LMXT0000000002 in human strain Other,20X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_20X_LMH-15-D024-RLL-9B1-14_008/2015-10-19_HE_20X_LMH-15-D024-RLL-9B1-14_008.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_14,confocal LMXT0000000002 in human strain Other,20X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_20X_LMH-15-D024-RLL-9B1-14_009/2015-10-19_HE_20X_LMH-15-D024-RLL-9B1-14_009.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_15,confocal LMXT0000000002 in human strain Other,20X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_20X_LMH-15-D024-RLL-9B1-14_011/2015-10-19_HE_20X_LMH-15-D024-RLL-9B1-14_011.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_16,confocal LMXT0000000002 in human strain Other,20X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_20X_LMH-15-D024-RLL-9B1-14_017/2015-10-19_HE_20X_LMH-15-D024-RLL-9B1-14_017.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_17,confocal LMXT0000000002 in human strain Other,20X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_20X_LMH-15-D024-RLL-9B1-14_021/2015-10-19_HE_20X_LMH-15-D024-RLL-9B1-14_021.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_18,confocal LMXT0000000002 in human strain Other,20X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_20X_LMH-15-D024-RLL-9B1-14_030/2015-10-19_HE_20X_LMH-15-D024-RLL-9B1-14_030.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_19,confocal LMXT0000000002 in human strain Other,20X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_20X_LMH-15-D024-RLL-9B1-14_034/2015-10-19_HE_20X_LMH-15-D024-RLL-9B1-14_034.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_2,confocal LMXT0000000002 in human strain Other,10X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_10X_LMH-15-D024-RLL-9B1-14_006/2015-10-19_HE_10X_LMH-15-D024-RLL-9B1-14_006.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_20,confocal LMXT0000000002 in human strain Other,20X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_20X_LMH-15-D024-RLL-9B1-14_035b/2015-10-19_HE_20X_LMH-15-D024-RLL-9B1-14_035b.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_21,confocal LMXT0000000002 in human strain Other,40X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_40X_LMH-15-D024-RLL-9B1-14_009/2015-10-19_HE_40X_LMH-15-D024-RLL-9B1-14_009.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_22,confocal LMXT0000000002 in human strain Other,40X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_40X_LMH-15-D024-RLL-9B1-14_017/2015-10-19_HE_40X_LMH-15-D024-RLL-9B1-14_017.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_23,confocal LMXT0000000002 in human strain Other,40X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_40X_LMH-15-D024-RLL-9B1-14_021/2015-10-19_HE_40X_LMH-15-D024-RLL-9B1-14_021.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_24,confocal LMXT0000000002 in human strain Other,40X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_40X_LMH-15-D024-RLL-9B1-14_030/2015-10-19_HE_40X_LMH-15-D024-RLL-9B1-14_030.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_25,confocal LMXT0000000002 in human strain Other,40X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_40X_LMH-15-D024-RLL-9B1-14_034/2015-10-19_HE_40X_LMH-15-D024-RLL-9B1-14_034.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_26,confocal LMXT0000000002 in human strain Other,4X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_4X_LMH-15-D024-RLL-9B1.14_14X15_TileScan.tmp/2015-10-19_HE_4X_LMH-15-D024-RLL-9B1.14_14X15_TileScan.tmp.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_27,confocal LMXT0000000002 in human strain Other,4X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_4X_LMH-15-D024-RLL-9B1-14_005/2015-10-19_HE_4X_LMH-15-D024-RLL-9B1-14_005.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_28,confocal LMXT0000000002 in human strain Other,4X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_4X_LMH-15-D024-RLL-9B1-14_006/2015-10-19_HE_4X_LMH-15-D024-RLL-9B1-14_006.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_29,confocal LMXT0000000002 in human strain Other,4X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_4X_LMH-15-D024-RLL-9B1-14_008/2015-10-19_HE_4X_LMH-15-D024-RLL-9B1-14_008.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_3,confocal LMXT0000000002 in human strain Other,10X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_10X_LMH-15-D024-RLL-9B1-14_008/2015-10-19_HE_10X_LMH-15-D024-RLL-9B1-14_008.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_30,confocal LMXT0000000002 in human strain Other,4X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_4X_LMH-15-D024-RLL-9B1-14_009/2015-10-19_HE_4X_LMH-15-D024-RLL-9B1-14_009.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_31,confocal LMXT0000000002 in human strain Other,4X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_4X_LMH-15-D024-RLL-9B1-14_011/2015-10-19_HE_4X_LMH-15-D024-RLL-9B1-14_011.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_32,confocal LMXT0000000002 in human strain Other,4X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_4X_LMH-15-D024-RLL-9B1-14_017/2015-10-19_HE_4X_LMH-15-D024-RLL-9B1-14_017.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_33,confocal LMXT0000000002 in human strain Other,4X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_4X_LMH-15-D024-RLL-9B1-14_021/2015-10-19_HE_4X_LMH-15-D024-RLL-9B1-14_021.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_34,confocal LMXT0000000002 in human strain Other,4X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_4X_LMH-15-D024-RLL-9B1-14_030/2015-10-19_HE_4X_LMH-15-D024-RLL-9B1-14_030.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_35,confocal LMXT0000000002 in human strain Other,4X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_4X_LMH-15-D024-RLL-9B1-14_034/2015-10-19_HE_4X_LMH-15-D024-RLL-9B1-14_034.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_36,confocal LMXT0000000002 in human strain Other,4X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_4X_LMH-15-D024-RLL-9B1-14_035b/2015-10-19_HE_4X_LMH-15-D024-RLL-9B1-14_035b.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_4,confocal LMXT0000000002 in human strain Other,10X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_10X_LMH-15-D024-RLL-9B1-14_009/2015-10-19_HE_10X_LMH-15-D024-RLL-9B1-14_009.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_5,confocal LMXT0000000002 in human strain Other,10X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_10X_LMH-15-D024-RLL-9B1-14_011/2015-10-19_HE_10X_LMH-15-D024-RLL-9B1-14_011.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_6,confocal LMXT0000000002 in human strain Other,10X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_10X_LMH-15-D024-RLL-9B1-14_017/2015-10-19_HE_10X_LMH-15-D024-RLL-9B1-14_017.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_7,confocal LMXT0000000002 in human strain Other,10X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_10X_LMH-15-D024-RLL-9B1-14_021/2015-10-19_HE_10X_LMH-15-D024-RLL-9B1-14_021.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_8,confocal LMXT0000000002 in human strain Other,10X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_10X_LMH-15-D024-RLL-9B1-14_030/2015-10-19_HE_10X_LMH-15-D024-RLL-9B1-14_030.tif,Other,LMEX0000000277
four months old,10/19/2015,LMXT0000000002,Male,LMEX0000000277_IMG_9,confocal LMXT0000000002 in human strain Other,10X,homo sapiens,confocal,LMEX0000000277/2015-10-19_HE_10X_LMH-15-D024-RLL-9B1-14_034/2015-10-19_HE_10X_LMH-15-D024-RLL-9B1-14_034.tif,Other,LMEX0000000277
four months old,10/27/2015,LMXT0000000002,Male,LMEX0000000278_IMG_1,confocal LMXT0000000002 in human strain Other,10X,homo sapiens,confocal,LMEX0000000278/2015-10-27_HE_10x_LMH-15-D024-RLL-6A2-10_001/2015-10-27_HE_10x_LMH-15-D024-RLL-6A2-10_001.tif,Other,LMEX0000000278
four months old,10/27/2015,LMXT0000000002,Male,LMEX0000000278_IMG_10,confocal LMXT0000000002 in human strain Other,20X,homo sapiens,confocal,LMEX0000000278/2015-10-27_HE_20x_LMH-15-D024-RLL-6A2-10_002/2015-10-27_HE_20x_LMH-15-D024-RLL-6A2-10_002.tif,Other,LMEX0000000278
four months old,10/27/2015,LMXT0000000002,Male,LMEX0000000278_IMG_11,confocal LMXT0000000002 in human strain Other,20X,homo sapiens,confocal,LMEX0000000278/2015-10-27_HE_20x_LMH-15-D024-RLL-6A2-10_003/2015-10-27_HE_20x_LMH-15-D024-RLL-6A2-10_003.tif,Other,LMEX0000000278
four months old,10/27/2015,LMXT0000000002,Male,LMEX0000000278_IMG_12,confocal LMXT0000000002 in human strain Other,20X,homo sapiens,confocal,LMEX0000000278/2015-10-27_HE_20x_LMH-15-D024-RLL-6A2-10_004/2015-10-27_HE_20x_LMH-15-D024-RLL-6A2-10_004.tif,Other,LMEX0000000278
four months old,10/27/2015,LMXT0000000002,Male,LMEX0000000278_IMG_13,confocal LMXT0000000002 in human strain Other,20X,homo sapiens,confocal,LMEX0000000278/2015-10-27_HE_20x_LMH-15-D024-RLL-6A2-10_005/2015-10-27_HE_20x_LMH-15-D024-RLL-6A2-10_005.tif,Other,LMEX0000000278
four months old,10/27/2015,LMXT0000000002,Male,LMEX0000000278_IMG_14,confocal LMXT0000000002 in human strain Other,20X,homo sapiens,confocal,LMEX0000000278/2015-10-27_HE_20x_LMH-15-D024-RLL-6A2-10_006/2015-10-27_HE_20x_LMH-15-D024-RLL-6A2-10_006.tif,Other,LMEX0000000278
four months old,10/27/2015,LMXT0000000002,Male,LMEX0000000278_IMG_15,confocal LMXT0000000002 in human strain Other,20X,homo sapiens,confocal,LMEX0000000278/2015-10-27_HE_20x_LMH-15-D024-RLL-6A2-10_007/2015-10-27_HE_20x_LMH-15-D024-RLL-6A2-10_007.tif,Other,LMEX0000000278
four months old,10/27/2015,LMXT0000000002,Male,LMEX0000000278_IMG_16,confocal LMXT0000000002 in human strain Other,20X,homo sapiens,confocal,LMEX0000000278/2015-10-27_HE_20x_LMH-15-D024-RLL-6A2-10_008/2015-10-27_HE_20x_LMH-15-D024-RLL-6A2-10_008.tif,Other,LMEX0000000278
four months old,10/27/2015,LMXT0000000002,Male,LMEX0000000278_IMG_17,confocal LMXT0000000002 in human strain Other,40X,homo sapiens,confocal,LMEX0000000278/2015-10-27_HE_40x_LMH-15-D024-RLL-6A2-10_001/2015-10-27_HE_40x_LMH-15-D024-RLL-6A2-10_001.tif,Other,LMEX0000000278
four months old,10/27/2015,LMXT0000000002,Male,LMEX0000000278_IMG_18,confocal LMXT0000000002 in human strain Other,40X,homo sapiens,confocal,LMEX0000000278/2015-10-27_HE_40x_LMH-15-D024-RLL-6A2-10_002/2015-10-27_HE_40x_LMH-15-D024-RLL-6A2-10_002.tif,Other,LMEX0000000278
four months old,10/27/2015,LMXT0000000002,Male,LMEX0000000278_IMG_19,confocal LMXT0000000002 in human strain Other,40X,homo sapiens,confocal,LMEX0000000278/2015-10-27_HE_40x_LMH-15-D024-RLL-6A2-10_003/2015-10-27_HE_40x_LMH-15-D024-RLL-6A2-10_003.tif,Other,LMEX0000000278
four months old,10/27/2015,LMXT0000000002,Male,LMEX0000000278_IMG_2,confocal LMXT0000000002 in human strain Other,10X,homo sapiens,confocal,LMEX0000000278/2015-10-27_HE_10x_LMH-15-D024-RLL-6A2-10_002/2015-10-27_HE_10x_LMH-15-D024-RLL-6A2-10_002.tif,Other,LMEX0000000278
four months old,10/27/2015,LMXT0000000002,Male,LMEX0000000278_IMG_20,confocal LMXT0000000002 in human strain Other,40X,homo sapiens,confocal,LMEX0000000278/2015-10-27_HE_40x_LMH-15-D024-RLL-6A2-10_004/2015-10-27_HE_40x_LMH-15-D024-RLL-6A2-10_004.tif,Other,LMEX0000000278
four months old,10/27/2015,LMXT0000000002,Male,LMEX0000000278_IMG_21,confocal LMXT0000000002 in human strain Other,40X,homo sapiens,confocal,LMEX0000000278/2015-10-27_HE_40x_LMH-15-D024-RLL-6A2-10_005/2015-10-27_HE_40x_LMH-15-D024-RLL-6A2-10_005.tif,Other,LMEX0000000278
four months old,10/27/2015,LMXT0000000002,Male,LMEX0000000278_IMG_22,confocal LMXT0000000002 in human strain Other,40X,homo sapiens,confocal,LMEX0000000278/2015-10-27_HE_40x_LMH-15-D024-RLL-6A2-10_006/2015-10-27_HE_40x_LMH-15-D024-RLL-6A2-10_006.tif,Other,LMEX0000000278
four months old,10/27/2015,LMXT0000000002,Male,LMEX0000000278_IMG_23,confocal LMXT0000000002 in human strain Other,40X,homo sapiens,confocal,LMEX0000000278/2015-10-27_HE_40x_LMH-15-D024-RLL-6A2-10_007/2015-10-27_HE_40x_LMH-15-D024-RLL-6A2-10_007.tif,Other,LMEX0000000278
